student_id,course_type,institute_tier,region,cgpa,internship_months,employer_tier,iqi,behavioral_activity_score,field_demand_score,macro_climate_index,monthly_emi,placed_3m,placed_6m,placed_12m,actual_salary
STU-2026-04477,Engineering,A,Bengaluru,7.53,3,MNC,0.225,88,100,0.69,15000,0,1,1,120000
STU-2026-04478,Nursing,A,Bengaluru,6.95,2,Startup,0.105,54,71,0.79,15000,0,1,1,55000
STU-2026-04479,Nursing,D,Mumbai,5.67,2,MNC,0.15,65,62,0.62,30000,0,0,0,24000
STU-2026-04480,MBA,C,Pune,7.39,3,MNC,0.225,9,85,0.66,15000,0,0,1,61000
STU-2026-04481,MBA,B,Hyderabad,7.68,3,SME,0.113,61,68,0.62,25000,0,1,1,92000
STU-2026-04482,MBA,A,Bengaluru,7.25,5,Startup,0.263,80,88,0.58,25000,0,1,1,126000
STU-2026-04483,Engineering,C,Bengaluru,5.78,6,SME,0.225,30,81,0.55,20000,0,0,1,48000
STU-2026-04484,Engineering,D,Pune,8.17,4,SME,0.15,89,69,0.62,15000,0,0,1,43000
STU-2026-04485,MBA,C,Bengaluru,7.45,2,Startup,0.105,0,73,0.46,25000,0,0,0,65000
STU-2026-04486,Engineering,C,Chennai,6.56,0,None,0.0,57,67,0.71,25000,0,0,1,26000
STU-2026-04487,MBA,C,Delhi NCR,7.07,1,Startup,0.052,0,48,0.51,25000,0,0,0,49000
STU-2026-04488,MBA,B,Delhi NCR,6.46,6,SME,0.225,32,93,0.53,10000,0,0,1,70000
STU-2026-04489,Nursing,D,Pune,5.45,0,None,0.0,18,81,0.56,20000,0,0,0,0
STU-2026-04490,MBA,C,Bengaluru,7.34,0,None,0.0,69,78,0.35,30000,0,0,0,53000
STU-2026-04491,Nursing,C,Bengaluru,6.51,0,None,0.0,32,55,0.46,25000,0,0,1,28000
STU-2026-04492,MBA,D,Pune,7.57,6,MNC,0.45,40,71,0.59,20000,0,0,1,48000
STU-2026-04493,Engineering,D,Bengaluru,7.26,5,SME,0.188,45,84,0.67,20000,0,0,1,46000
STU-2026-04494,Nursing,B,Bengaluru,8.27,6,Startup,0.315,74,100,0.8,25000,1,1,1,66000
STU-2026-04495,Nursing,B,Delhi NCR,8.58,0,None,0.0,48,61,0.67,25000,0,0,1,52000
STU-2026-04496,Engineering,B,Chennai,7.66,6,SME,0.225,43,70,0.73,25000,0,1,1,71000
STU-2026-04497,Engineering,B,Delhi NCR,7.83,6,Startup,0.315,69,65,0.64,25000,0,1,1,67000
STU-2026-04498,Nursing,C,Hyderabad,5.99,2,SME,0.075,52,72,0.59,30000,0,0,1,29000
STU-2026-04499,Engineering,D,Mumbai,6.45,0,None,0.0,14,58,0.45,30000,0,0,0,26000
STU-2026-04500,Engineering,C,Hyderabad,6.21,0,None,0.0,37,86,0.69,15000,0,0,1,42000
STU-2026-04501,Nursing,A,Pune,6.59,0,None,0.0,98,80,0.61,15000,0,0,1,47000
STU-2026-04502,Nursing,A,Mumbai,8.69,5,SME,0.188,73,80,0.53,15000,0,1,1,82000
STU-2026-04503,Nursing,D,Mumbai,7.72,0,None,0.0,40,92,0.6,10000,0,0,1,29000
STU-2026-04504,MBA,B,Pune,8.72,0,None,0.0,33,53,0.57,10000,0,1,1,78000
STU-2026-04505,MBA,B,Mumbai,7.38,3,SME,0.113,72,85,0.62,30000,0,1,1,63000
STU-2026-04506,MBA,D,Hyderabad,5.88,1,SME,0.037,69,70,0.47,15000,0,0,0,31000
STU-2026-04507,MBA,C,Hyderabad,6.8,0,None,0.0,52,65,0.64,15000,0,0,1,57000
STU-2026-04508,Engineering,C,Pune,9.86,5,Startup,0.263,30,77,0.64,25000,0,1,1,78000
STU-2026-04509,MBA,B,Delhi NCR,7.98,2,SME,0.075,51,90,0.62,30000,0,0,1,109000
STU-2026-04510,Nursing,B,Pune,7.38,3,Startup,0.157,65,73,0.59,25000,0,1,1,42000
STU-2026-04511,Engineering,B,Hyderabad,8.1,0,None,0.0,25,51,0.78,15000,0,0,1,42000
STU-2026-04512,Nursing,C,Mumbai,5.32,0,None,0.0,84,43,0.5,30000,0,0,0,22000
STU-2026-04513,MBA,A,Chennai,7.85,0,None,0.0,50,98,0.48,25000,0,1,1,106000
STU-2026-04514,Nursing,D,Chennai,5.62,0,None,0.0,52,64,0.64,25000,0,0,0,13000
STU-2026-04515,Engineering,D,Pune,8.37,1,Startup,0.052,92,67,0.51,30000,0,1,1,52000
STU-2026-04516,Engineering,B,Delhi NCR,7.33,1,MNC,0.075,56,69,0.43,10000,0,0,1,74000
STU-2026-04517,MBA,A,Bengaluru,8.07,5,MNC,0.375,39,77,0.53,10000,0,1,1,116000
STU-2026-04518,MBA,B,Hyderabad,6.46,6,SME,0.225,75,72,0.52,10000,0,1,1,67000
STU-2026-04519,Engineering,B,Bengaluru,6.72,3,MNC,0.225,83,82,0.6,25000,0,1,1,61000
STU-2026-04520,Nursing,D,Pune,7.38,2,SME,0.075,20,83,0.64,20000,0,0,0,25000
STU-2026-04521,Nursing,A,Delhi NCR,8.87,0,None,0.0,57,60,0.56,30000,0,1,1,52000
STU-2026-04522,Nursing,C,Mumbai,6.37,1,Startup,0.052,67,67,0.63,25000,0,0,1,33000
STU-2026-04523,Nursing,B,Mumbai,7.06,0,None,0.0,57,84,0.69,20000,0,0,1,39000
STU-2026-04524,Nursing,A,Mumbai,8.41,3,SME,0.113,87,86,0.67,30000,0,1,1,69000
STU-2026-04525,Nursing,A,Mumbai,8.02,0,None,0.0,88,66,0.73,20000,0,1,1,57000
STU-2026-04526,Nursing,B,Mumbai,7.98,0,None,0.0,91,67,0.34,30000,0,0,1,46000
STU-2026-04527,MBA,D,Mumbai,5.03,0,None,0.0,18,70,0.36,30000,0,0,0,0
STU-2026-04528,Engineering,A,Hyderabad,7.27,2,Startup,0.105,30,58,0.49,15000,0,0,1,97000
STU-2026-04529,Engineering,B,Delhi NCR,7.14,6,Startup,0.315,48,64,0.49,20000,0,0,1,53000
STU-2026-04530,Nursing,C,Bengaluru,5.2,2,Startup,0.105,81,60,0.31,15000,0,0,0,19000
STU-2026-04531,Engineering,D,Mumbai,6.87,5,SME,0.188,39,71,0.6,10000,0,0,1,29000
STU-2026-04532,MBA,A,Bengaluru,8.14,4,MNC,0.3,80,97,0.58,10000,0,1,1,146000
STU-2026-04533,MBA,D,Mumbai,8.59,1,Startup,0.052,28,80,0.52,10000,0,0,1,59000
STU-2026-04534,Engineering,B,Chennai,6.21,0,None,0.0,49,84,0.66,20000,0,0,1,52000
STU-2026-04535,Engineering,B,Delhi NCR,7.16,6,MNC,0.45,100,72,0.29,15000,0,1,1,72000
STU-2026-04536,Nursing,A,Delhi NCR,8.84,0,None,0.0,51,86,0.66,15000,0,1,1,67000
STU-2026-04537,Nursing,D,Chennai,5.87,0,None,0.0,45,58,0.61,15000,0,0,0,20000
STU-2026-04538,MBA,A,Hyderabad,9.84,4,Startup,0.21,53,41,0.7,30000,1,1,1,108000
STU-2026-04539,MBA,D,Pune,5.96,0,None,0.0,51,78,0.6,25000,0,0,0,29000
STU-2026-04540,Engineering,A,Bengaluru,6.28,1,MNC,0.075,100,55,0.62,25000,0,1,1,79000
STU-2026-04541,MBA,A,Chennai,8.29,1,SME,0.037,63,30,0.52,20000,0,1,1,121000
STU-2026-04542,Engineering,B,Chennai,6.55,0,None,0.0,28,72,0.31,20000,0,0,0,62000
STU-2026-04543,MBA,A,Mumbai,9.36,1,Startup,0.052,70,75,0.4,15000,0,1,1,121000
STU-2026-04544,MBA,A,Pune,7.62,4,SME,0.15,53,89,0.55,15000,0,1,1,125000
STU-2026-04545,MBA,A,Pune,7.06,3,Startup,0.157,43,59,0.61,15000,0,0,1,100000
STU-2026-04546,MBA,B,Chennai,6.84,3,MNC,0.225,39,79,0.57,10000,0,1,1,65000
STU-2026-04547,Engineering,C,Delhi NCR,6.0,0,None,0.0,34,68,0.68,10000,0,0,0,38000
STU-2026-04548,Nursing,D,Hyderabad,7.25,6,SME,0.225,37,56,0.68,20000,0,0,0,30000
STU-2026-04549,Nursing,C,Pune,6.74,0,None,0.0,35,64,0.52,20000,0,0,0,35000
STU-2026-04550,Nursing,B,Mumbai,7.01,0,None,0.0,57,68,0.71,10000,0,1,1,40000
STU-2026-04551,Nursing,C,Pune,6.61,0,None,0.0,12,48,0.42,25000,0,0,0,19000
STU-2026-04552,Engineering,C,Delhi NCR,8.09,3,MNC,0.225,51,66,0.71,15000,0,0,1,50000
STU-2026-04553,MBA,A,Pune,6.65,0,None,0.0,75,58,0.6,25000,0,1,1,103000
STU-2026-04554,Engineering,C,Pune,6.77,0,None,0.0,50,56,0.77,20000,0,0,1,39000
STU-2026-04555,MBA,A,Pune,7.87,0,None,0.0,84,73,0.68,10000,0,1,1,98000
STU-2026-04556,Engineering,C,Chennai,7.92,1,MNC,0.075,49,56,0.5,10000,0,0,1,55000
STU-2026-04557,MBA,D,Bengaluru,8.77,0,None,0.0,0,70,0.65,30000,0,0,1,58000
STU-2026-04558,MBA,A,Mumbai,8.72,0,None,0.0,40,55,0.63,25000,0,1,1,115000
STU-2026-04559,MBA,A,Chennai,6.94,1,Startup,0.052,39,80,0.57,15000,0,1,1,109000
STU-2026-04560,Nursing,B,Mumbai,6.3,2,MNC,0.15,52,62,0.64,30000,0,0,1,31000
STU-2026-04561,Nursing,A,Mumbai,8.2,6,MNC,0.45,77,42,0.59,15000,0,1,1,83000
STU-2026-04562,Engineering,B,Hyderabad,5.0,0,None,0.0,88,65,0.52,15000,0,0,1,31000
STU-2026-04563,Nursing,B,Delhi NCR,6.36,0,None,0.0,90,97,0.54,20000,0,1,1,37000
STU-2026-04564,MBA,C,Bengaluru,5.1,3,SME,0.113,17,93,0.46,30000,0,0,1,37000
STU-2026-04565,Nursing,C,Mumbai,8.7,0,None,0.0,32,82,0.74,10000,0,1,1,34000
STU-2026-04566,Engineering,C,Pune,5.77,1,MNC,0.075,38,50,0.62,20000,0,0,0,41000
STU-2026-04567,Engineering,A,Bengaluru,7.74,1,Startup,0.052,25,91,0.62,15000,0,1,1,98000
STU-2026-04568,MBA,D,Bengaluru,7.85,0,None,0.0,21,63,0.49,30000,0,0,0,49000
STU-2026-04569,Nursing,B,Mumbai,7.89,4,Startup,0.21,75,89,0.68,10000,0,1,1,37000
STU-2026-04570,Nursing,C,Pune,6.43,1,SME,0.037,64,52,0.61,25000,0,0,1,30000
STU-2026-04571,Nursing,B,Mumbai,7.87,0,None,0.0,72,73,0.45,30000,0,1,1,46000
STU-2026-04572,Engineering,A,Mumbai,7.04,1,SME,0.037,88,78,0.46,20000,0,0,1,69000
STU-2026-04573,Nursing,C,Bengaluru,6.12,0,None,0.0,47,55,0.71,30000,0,0,1,29000
STU-2026-04574,MBA,B,Hyderabad,7.54,1,SME,0.037,79,66,0.53,20000,0,1,1,76000
STU-2026-04575,MBA,D,Hyderabad,5.98,0,None,0.0,30,59,0.8,25000,0,0,0,35000
STU-2026-04576,MBA,B,Hyderabad,8.22,0,None,0.0,36,86,0.54,10000,0,1,1,73000
STU-2026-04577,Nursing,B,Mumbai,8.54,3,Startup,0.157,10,52,0.57,30000,0,0,1,60000
STU-2026-04578,Nursing,A,Chennai,8.45,4,SME,0.15,40,70,0.68,30000,0,0,1,61000
STU-2026-04579,Engineering,B,Mumbai,7.16,6,SME,0.225,60,69,0.69,25000,0,1,1,72000
STU-2026-04580,MBA,B,Chennai,6.11,5,MNC,0.375,63,65,0.75,20000,0,1,1,70000
STU-2026-04581,MBA,C,Delhi NCR,7.82,3,SME,0.113,54,58,0.57,30000,0,0,1,74000
STU-2026-04582,MBA,A,Hyderabad,8.36,2,SME,0.075,75,63,0.63,10000,0,1,1,109000
STU-2026-04583,MBA,D,Hyderabad,6.94,6,Startup,0.315,6,59,0.57,20000,0,0,0,62000
STU-2026-04584,Engineering,D,Mumbai,5.79,0,None,0.0,60,73,0.6,10000,0,0,1,17000
STU-2026-04585,MBA,C,Pune,6.56,0,None,0.0,13,41,0.48,15000,0,0,0,42000
STU-2026-04586,MBA,C,Delhi NCR,7.88,0,None,0.0,35,65,0.57,10000,0,0,1,53000
STU-2026-04587,Engineering,D,Delhi NCR,5.78,0,None,0.0,65,61,0.56,25000,0,0,0,28000
STU-2026-04588,Engineering,B,Pune,6.61,1,Startup,0.052,75,78,0.62,30000,0,0,1,49000
STU-2026-04589,Nursing,A,Bengaluru,8.04,6,MNC,0.45,35,69,0.69,30000,0,1,1,85000
STU-2026-04590,MBA,B,Pune,8.56,5,SME,0.188,98,65,0.67,15000,0,0,1,77000
STU-2026-04591,Nursing,D,Delhi NCR,6.91,0,None,0.0,15,100,0.66,25000,0,0,1,24000
STU-2026-04592,MBA,B,Delhi NCR,6.5,1,SME,0.037,50,74,0.54,20000,0,0,1,69000
STU-2026-04593,Nursing,B,Bengaluru,7.5,3,MNC,0.225,23,96,0.58,15000,0,1,1,56000
STU-2026-04594,MBA,A,Mumbai,8.03,4,SME,0.15,69,40,0.7,15000,1,1,1,82000
STU-2026-04595,MBA,A,Chennai,7.97,2,Startup,0.105,58,83,0.81,30000,0,1,1,150000
STU-2026-04596,Engineering,C,Hyderabad,7.0,0,None,0.0,51,75,0.72,25000,0,0,1,45000
STU-2026-04597,MBA,A,Pune,7.22,0,None,0.0,54,60,0.61,25000,0,0,1,109000
STU-2026-04598,Nursing,D,Mumbai,5.75,0,None,0.0,0,50,0.7,15000,0,0,0,0
STU-2026-04599,MBA,D,Mumbai,7.28,0,None,0.0,33,82,0.58,15000,0,0,1,53000
STU-2026-04600,Engineering,B,Hyderabad,7.18,6,SME,0.225,51,100,0.49,20000,0,1,1,66000
STU-2026-04601,MBA,B,Bengaluru,7.5,3,SME,0.113,25,77,0.5,30000,0,1,1,61000
STU-2026-04602,Engineering,D,Bengaluru,6.87,0,None,0.0,0,38,0.52,10000,0,0,0,0
STU-2026-04603,Engineering,D,Pune,8.56,0,None,0.0,39,89,0.56,30000,0,0,1,35000
STU-2026-04604,Nursing,A,Pune,7.57,0,None,0.0,24,75,0.63,25000,0,1,1,60000
STU-2026-04605,MBA,B,Hyderabad,9.53,0,None,0.0,64,85,0.57,15000,0,1,1,98000
STU-2026-04606,Engineering,C,Mumbai,6.69,0,None,0.0,61,75,0.52,30000,0,0,1,33000
STU-2026-04607,Engineering,A,Delhi NCR,8.7,5,MNC,0.375,86,64,0.72,25000,1,1,1,139000
STU-2026-04608,MBA,B,Pune,6.66,1,Startup,0.052,64,49,0.77,15000,0,0,1,62000
STU-2026-04609,Engineering,C,Mumbai,5.68,1,MNC,0.075,57,99,0.67,30000,0,1,1,28000
STU-2026-04610,Engineering,A,Delhi NCR,7.16,3,MNC,0.225,42,72,0.5,15000,0,0,1,99000
STU-2026-04611,Engineering,A,Pune,7.21,0,None,0.0,37,64,0.57,30000,0,1,1,64000
STU-2026-04612,Engineering,A,Hyderabad,7.62,2,MNC,0.15,72,82,0.74,20000,0,1,1,92000
STU-2026-04613,Nursing,B,Pune,8.08,1,SME,0.037,55,66,0.42,10000,0,1,1,48000
STU-2026-04614,Engineering,A,Chennai,8.82,0,None,0.0,4,69,0.51,30000,0,1,1,99000
STU-2026-04615,Nursing,C,Pune,7.08,0,None,0.0,29,76,0.51,15000,0,0,1,28000
STU-2026-04616,Engineering,C,Pune,9.52,6,Startup,0.315,77,86,0.45,25000,0,1,1,74000
STU-2026-04617,Engineering,C,Delhi NCR,8.27,3,MNC,0.225,48,70,0.62,25000,0,0,1,51000
STU-2026-04618,Nursing,B,Bengaluru,7.87,0,None,0.0,83,62,0.6,20000,0,0,1,53000
STU-2026-04619,Nursing,B,Bengaluru,8.61,1,Startup,0.052,73,76,0.76,25000,0,1,1,44000
STU-2026-04620,MBA,A,Delhi NCR,9.05,3,Startup,0.157,80,52,0.55,20000,1,1,1,143000
STU-2026-04621,Engineering,D,Mumbai,7.74,1,SME,0.037,11,80,0.46,20000,0,0,0,0
STU-2026-04622,MBA,B,Chennai,8.23,1,MNC,0.075,89,66,0.55,25000,0,1,1,80000
STU-2026-04623,MBA,D,Pune,6.72,3,MNC,0.225,82,65,0.53,20000,0,0,1,42000
STU-2026-04624,Engineering,D,Chennai,6.63,4,MNC,0.3,7,73,0.61,15000,0,0,1,44000
STU-2026-04625,Engineering,B,Hyderabad,8.05,0,None,0.0,68,69,0.66,20000,0,0,1,39000
STU-2026-04626,MBA,A,Pune,9.13,6,SME,0.225,73,68,0.71,10000,0,1,1,129000
STU-2026-04627,Engineering,B,Bengaluru,6.66,0,None,0.0,71,46,0.52,10000,0,0,1,41000
STU-2026-04628,MBA,D,Chennai,6.01,4,MNC,0.3,0,79,0.53,25000,0,0,0,36000
STU-2026-04629,Nursing,D,Chennai,6.3,0,None,0.0,0,99,0.36,20000,0,0,0,22000
STU-2026-04630,Engineering,B,Bengaluru,6.72,0,None,0.0,64,58,0.75,25000,0,0,1,32000
STU-2026-04631,Engineering,C,Hyderabad,5.24,0,None,0.0,50,68,0.68,15000,0,0,1,27000
STU-2026-04632,MBA,C,Chennai,6.21,4,MNC,0.3,30,98,0.67,25000,0,1,1,65000
STU-2026-04633,Engineering,A,Delhi NCR,8.15,5,Startup,0.263,40,73,0.59,15000,0,1,1,103000
STU-2026-04634,Engineering,A,Mumbai,6.56,2,Startup,0.105,85,69,0.46,20000,0,1,1,65000
STU-2026-04635,Engineering,B,Bengaluru,8.06,1,MNC,0.075,78,85,0.58,15000,0,1,1,58000
STU-2026-04636,MBA,D,Delhi NCR,5.93,6,SME,0.225,40,67,0.52,25000,0,0,0,41000
STU-2026-04637,MBA,B,Bengaluru,7.07,5,SME,0.188,37,82,0.78,20000,0,1,1,70000
STU-2026-04638,Engineering,D,Chennai,6.74,6,Startup,0.315,79,52,0.68,25000,0,0,1,51000
STU-2026-04639,MBA,A,Delhi NCR,7.86,5,MNC,0.375,100,96,0.59,10000,0,1,1,143000
STU-2026-04640,Engineering,A,Delhi NCR,8.06,1,Startup,0.052,52,45,0.55,20000,0,0,1,94000
STU-2026-04641,Engineering,D,Pune,7.99,0,None,0.0,59,75,0.51,25000,0,0,1,41000
STU-2026-04642,MBA,B,Delhi NCR,6.91,0,None,0.0,62,68,0.77,15000,0,1,1,70000
STU-2026-04643,MBA,B,Delhi NCR,5.78,3,MNC,0.225,63,68,0.58,15000,0,0,1,55000
STU-2026-04644,MBA,C,Chennai,6.72,0,None,0.0,68,61,0.56,25000,0,0,1,46000
STU-2026-04645,Nursing,D,Pune,6.65,0,None,0.0,37,50,0.66,25000,0,0,0,23000
STU-2026-04646,Nursing,C,Hyderabad,7.33,0,None,0.0,89,50,0.69,15000,0,0,1,28000
STU-2026-04647,MBA,C,Chennai,7.52,0,None,0.0,81,59,0.62,10000,0,0,1,58000
STU-2026-04648,Engineering,C,Pune,7.72,3,MNC,0.225,44,78,0.51,25000,0,0,1,50000
STU-2026-04649,Nursing,B,Hyderabad,6.27,4,SME,0.15,50,74,0.64,20000,0,0,1,35000
STU-2026-04650,Engineering,B,Chennai,8.22,0,None,0.0,70,83,0.74,25000,0,1,1,57000
STU-2026-04651,Engineering,D,Pune,6.94,2,SME,0.075,81,100,0.65,15000,0,0,1,38000
STU-2026-04652,Nursing,C,Chennai,6.83,0,None,0.0,69,85,0.64,25000,0,0,1,23000
STU-2026-04653,Nursing,B,Delhi NCR,8.23,3,MNC,0.225,64,59,0.49,10000,0,1,1,43000
STU-2026-04654,Engineering,A,Delhi NCR,8.44,6,Startup,0.315,77,78,0.56,10000,0,1,1,124000
STU-2026-04655,Engineering,B,Bengaluru,8.7,4,Startup,0.21,49,78,0.76,30000,0,1,1,74000
STU-2026-04656,Nursing,A,Delhi NCR,9.03,4,SME,0.15,45,51,0.68,30000,0,1,1,76000
STU-2026-04657,MBA,B,Delhi NCR,6.87,0,None,0.0,51,91,0.77,30000,0,1,1,74000
STU-2026-04658,MBA,A,Pune,8.57,0,None,0.0,31,67,0.82,15000,0,1,1,135000
STU-2026-04659,Nursing,B,Mumbai,7.56,5,SME,0.188,6,80,0.73,15000,0,0,1,59000
STU-2026-04660,Engineering,B,Pune,5.83,2,SME,0.075,32,73,0.65,10000,0,0,1,51000
STU-2026-04661,Nursing,C,Delhi NCR,5.37,0,None,0.0,45,79,0.41,25000,0,0,0,22000
STU-2026-04662,MBA,D,Chennai,6.01,0,None,0.0,52,53,0.64,25000,0,0,0,40000
STU-2026-04663,Engineering,D,Chennai,5.45,0,None,0.0,2,74,0.57,15000,0,0,1,27000
STU-2026-04664,Nursing,D,Bengaluru,6.87,0,None,0.0,36,52,0.66,10000,0,0,0,23000
STU-2026-04665,Engineering,B,Mumbai,7.59,1,SME,0.037,64,44,0.68,30000,0,0,1,57000
STU-2026-04666,MBA,C,Bengaluru,8.34,0,None,0.0,84,44,0.6,20000,0,0,1,46000
STU-2026-04667,Nursing,B,Bengaluru,8.3,2,Startup,0.105,62,73,0.51,25000,0,1,1,58000
STU-2026-04668,Nursing,D,Mumbai,6.95,5,MNC,0.375,27,63,0.62,30000,0,0,1,37000
STU-2026-04669,Nursing,D,Pune,6.22,6,MNC,0.45,10,75,0.55,15000,0,0,1,31000
STU-2026-04670,MBA,A,Delhi NCR,8.72,3,SME,0.113,40,72,0.53,20000,0,0,1,109000
STU-2026-04671,MBA,B,Mumbai,6.96,3,Startup,0.157,85,61,0.47,20000,0,1,1,75000
STU-2026-04672,Nursing,A,Mumbai,7.81,2,Startup,0.105,57,85,0.67,30000,0,1,1,55000
STU-2026-04673,MBA,A,Hyderabad,10.0,3,MNC,0.225,81,78,0.48,10000,1,1,1,146000
STU-2026-04674,Engineering,A,Delhi NCR,8.04,1,Startup,0.052,26,51,0.64,20000,0,1,1,96000
STU-2026-04675,Nursing,A,Hyderabad,8.72,2,SME,0.075,59,64,0.63,30000,0,1,1,72000
STU-2026-04676,Nursing,A,Delhi NCR,9.17,1,MNC,0.075,56,55,0.6,20000,0,1,1,75000
STU-2026-04677,Engineering,C,Bengaluru,8.34,0,None,0.0,60,49,0.75,25000,0,0,0,63000
STU-2026-04678,MBA,C,Mumbai,6.46,3,MNC,0.225,35,69,0.64,30000,0,0,1,55000
STU-2026-04679,Nursing,A,Delhi NCR,9.25,2,Startup,0.105,71,56,0.67,20000,0,1,1,72000
STU-2026-04680,MBA,C,Delhi NCR,7.75,2,MNC,0.15,36,67,0.58,30000,0,0,0,59000
STU-2026-04681,Nursing,A,Mumbai,8.77,5,Startup,0.263,60,51,0.7,25000,0,1,1,70000
STU-2026-04682,MBA,D,Mumbai,9.45,0,None,0.0,14,83,0.52,25000,0,0,1,47000
STU-2026-04683,Nursing,C,Mumbai,5.31,0,None,0.0,53,76,0.71,30000,0,0,1,30000
STU-2026-04684,Engineering,B,Pune,7.77,6,MNC,0.45,71,50,0.54,25000,0,1,1,83000
STU-2026-04685,Nursing,B,Pune,7.69,4,MNC,0.3,44,72,0.61,10000,0,0,1,61000
STU-2026-04686,MBA,D,Pune,4.76,5,Startup,0.263,45,96,0.67,10000,0,0,1,30000
STU-2026-04687,Engineering,D,Pune,8.92,0,None,0.0,74,57,0.55,30000,0,0,1,52000
STU-2026-04688,Nursing,B,Chennai,6.24,0,None,0.0,40,68,0.38,25000,0,0,1,41000
STU-2026-04689,Engineering,D,Mumbai,5.07,1,Startup,0.052,43,61,0.76,30000,0,0,0,30000
STU-2026-04690,Engineering,C,Bengaluru,6.08,0,None,0.0,59,74,0.59,30000,0,0,0,36000
STU-2026-04691,Engineering,C,Pune,6.27,0,None,0.0,23,92,0.65,15000,0,0,1,34000
STU-2026-04692,Nursing,C,Bengaluru,6.58,0,None,0.0,34,75,0.66,15000,0,0,1,25000
STU-2026-04693,Engineering,B,Delhi NCR,8.26,0,None,0.0,61,48,0.39,25000,0,0,1,54000
STU-2026-04694,Nursing,B,Mumbai,7.93,6,Startup,0.315,44,72,0.56,20000,0,1,1,66000
STU-2026-04695,Nursing,A,Mumbai,9.28,5,Startup,0.263,60,82,0.61,25000,1,1,1,89000
STU-2026-04696,MBA,D,Hyderabad,5.12,1,MNC,0.075,0,95,0.65,10000,0,0,0,38000
STU-2026-04697,Engineering,C,Bengaluru,4.82,0,None,0.0,31,66,0.67,25000,0,0,0,23000
STU-2026-04698,Engineering,D,Pune,5.35,0,None,0.0,69,59,0.54,30000,0,0,0,22000
STU-2026-04699,Nursing,B,Delhi NCR,5.8,6,Startup,0.315,28,69,0.65,10000,0,0,1,45000
STU-2026-04700,Engineering,C,Bengaluru,4.86,3,Startup,0.157,1,100,0.72,25000,0,0,1,29000
STU-2026-04701,Engineering,B,Mumbai,7.26,4,MNC,0.3,60,90,0.64,10000,0,1,1,68000
STU-2026-04702,Nursing,D,Bengaluru,7.75,1,SME,0.037,48,71,0.53,25000,0,0,1,23000
STU-2026-04703,Engineering,B,Pune,7.46,4,Startup,0.21,62,34,0.58,10000,0,0,1,72000
STU-2026-04704,Engineering,C,Bengaluru,7.56,0,None,0.0,29,78,0.66,25000,0,0,1,53000
STU-2026-04705,Nursing,D,Bengaluru,5.93,0,None,0.0,77,67,0.52,30000,0,0,0,17000
STU-2026-04706,Engineering,A,Pune,8.83,2,MNC,0.15,28,91,0.51,10000,0,1,1,105000
STU-2026-04707,Engineering,C,Bengaluru,7.12,0,None,0.0,25,75,0.61,20000,0,0,0,35000
STU-2026-04708,MBA,B,Chennai,6.96,3,SME,0.113,45,89,0.6,25000,0,0,1,67000
STU-2026-04709,Nursing,D,Pune,6.19,0,None,0.0,33,54,0.52,30000,0,0,0,22000
STU-2026-04710,Nursing,D,Mumbai,6.62,5,SME,0.188,40,69,0.58,25000,0,0,1,29000
STU-2026-04711,Engineering,D,Delhi NCR,4.91,4,Startup,0.21,37,47,0.66,25000,0,0,0,25000
STU-2026-04712,MBA,D,Pune,6.66,0,None,0.0,0,85,0.67,30000,0,0,1,47000
STU-2026-04713,Nursing,D,Hyderabad,5.33,2,Startup,0.105,62,92,0.45,20000,0,0,0,19000
STU-2026-04714,Engineering,A,Hyderabad,8.88,2,MNC,0.15,12,97,0.59,20000,0,1,1,104000
STU-2026-04715,Engineering,D,Chennai,7.39,2,Startup,0.105,0,64,0.68,30000,0,0,0,28000
STU-2026-04716,Engineering,B,Bengaluru,7.56,5,MNC,0.375,44,56,0.45,20000,0,1,1,90000
STU-2026-04717,Engineering,A,Pune,9.9,0,None,0.0,31,82,0.68,20000,0,1,1,88000
STU-2026-04718,MBA,B,Pune,6.41,0,None,0.0,49,73,0.74,10000,0,1,1,45000
STU-2026-04719,MBA,D,Chennai,5.85,1,Startup,0.052,72,59,0.59,10000,0,0,0,41000
STU-2026-04720,Nursing,A,Mumbai,6.67,0,None,0.0,27,86,0.79,15000,0,0,1,51000
STU-2026-04721,MBA,A,Mumbai,8.93,2,Startup,0.105,66,64,0.55,20000,0,0,1,131000
STU-2026-04722,Nursing,B,Chennai,7.41,4,Startup,0.21,51,55,0.51,30000,0,1,1,57000
STU-2026-04723,MBA,B,Bengaluru,7.17,5,SME,0.188,51,57,0.69,15000,0,0,1,83000
STU-2026-04724,MBA,D,Mumbai,7.23,1,Startup,0.052,32,53,0.5,30000,0,0,1,39000
STU-2026-04725,MBA,D,Hyderabad,6.31,0,None,0.0,12,52,0.52,20000,0,0,0,40000
STU-2026-04726,MBA,B,Chennai,6.97,4,SME,0.15,82,68,0.74,25000,0,1,1,86000
STU-2026-04727,MBA,B,Bengaluru,7.59,0,None,0.0,74,70,0.42,15000,0,0,1,60000
STU-2026-04728,Engineering,D,Chennai,5.99,0,None,0.0,85,87,0.64,25000,0,0,1,20000
STU-2026-04729,MBA,C,Bengaluru,7.67,2,Startup,0.105,63,36,0.68,25000,0,0,0,43000
STU-2026-04730,Nursing,C,Delhi NCR,8.39,5,MNC,0.375,15,59,0.7,25000,0,0,1,48000
